ev_id,Aircraft_Key,crew_no,crew_category,crew_age,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_tox_perf,pc_profession,bfr,bfr_date,ft_as_of,pilot_flying
20080306X00281,1,1,PLT,49.0,CL3,4.0,2007/2/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080307X00283,1,1,PLT,46.0,CL1,4.0,2007/10/23 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/11/2 00:00:00,0.0,
20080307X00283,1,2,CPLT,50.0,CL1,4.0,2007/4/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/9/16 00:00:00,0.0,
20080307X00283,2,1,PLT,52.0,CL1,4.0,2008/1/17 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/11/26 00:00:00,0.0,
20080307X00283,2,2,CPLT,38.0,CL1,4.0,2007/9/17 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/12/31 00:00:00,0.0,
20080307X00284,1,1,DSTU,23.0,CL1,4.0,2007/10/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080310X00289,1,1,PLT,48.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080310X00290,1,1,PLT,70.0,CL3,4.0,2004/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080310X00291,1,1,PLT,64.0,CL2,4.0,2007/12/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080310X00292,1,1,PLT,56.0,CL2,4.0,2007/12/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080311X00294,1,1,PLT,42.0,NONE,4.0,2000/8/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080311X00294,1,2,UNKNOWN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080311X00297,1,1,PLT,44.0,CL1,4.0,2007/7/26 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2007/9/21 00:00:00,0.0,
20080312X00299,1,1,PLT,38.0,CL3,4.0,2006/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080312X00300,1,1,PLT,53.0,CL1,4.0,2008/1/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/1/1 00:00:00,0.0,
20080312X00301,1,1,PLT,70.0,SPRT,4.0,2006/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/4/1 00:00:00,0.0,
20080312X00302,1,1,PLT,54.0,CL3,4.0,2006/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080312X00303,1,1,DSTU,59.0,CL3,4.0,2007/12/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080312X00304,1,1,FLTI,60.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2006/7/1 00:00:00,0.0,
20080312X00304,1,2,DSTU,50.0,UNK,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080312X00305,1,1,PLT,42.0,CL1,4.0,2007/9/24 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080312X00305,1,2,CPLT,44.0,CL1,4.0,2007/3/28 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080313X00310,1,1,PLT,54.0,CL3,4.0,2007/4/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080313X00311,1,1,PLT,52.0,CL3,4.0,2006/11/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080313X00311,1,2,FLTI,77.0,CL3,4.0,2003/10/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080313X00312,1,1,PLT,38.0,CL3,4.0,2006/2/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080314X00314,1,1,PLT,74.0,CL2,4.0,2007/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/1/1 00:00:00,0.0,
20080317X00315,1,1,PLT,60.0,CL2,4.0,2007/3/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2007/6/1 00:00:00,0.0,
20080317X00316,1,1,PLT,70.0,CL3,4.0,2007/9/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080317X00317,1,1,PLT,52.0,NONE,4.0,2008-01-01,UNKNOWN,N,UNK,UNKNOWN,2008-01-01,0.0,
20080317X00318,1,1,FLTI,35.0,CL1,4.0,2007/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080317X00318,1,2,DSTU,19.0,CL1,4.0,2007/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/7/1 00:00:00,0.0,
20080317X00319,1,1,PLT,59.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080317X00320,1,1,PLT,61.0,CL3,4.0,2007/10/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008/11/20 00:00:00,0.0,
20080317X00321,1,1,PLT,55.0,CL3,4.0,2006/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080318X00322,1,1,PLT,28.0,CL2,4.0,2007/7/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/2/1 00:00:00,0.0,
20080318X00324,1,1,PLT,67.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/6/1 00:00:00,0.0,
20080318X00325,1,1,DSTU,20.0,CL3,4.0,2006/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080318X00326,1,1,PLT,55.0,NONE,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080318X00327,1,1,PLT,76.0,CL3,4.0,2006/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080318X00327,1,2,CPLT,74.0,CL2,4.0,2007/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/11/1 00:00:00,0.0,
20080318X00329,1,1,PLT,65.0,CL3,4.0,2007/3/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080319X00330,1,1,FLTI,26.0,CL1,4.0,2007/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/5/1 00:00:00,0.0,
20080319X00331,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080319X00332,1,1,PLT,54.0,CL3,4.0,2007/10/15 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2006/9/20 00:00:00,0.0,
20080319X00333,1,1,PLT,68.0,CL3,4.0,2007/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/12/1 00:00:00,0.0,
20080319X00333,1,2,UNKNOWN,53.0,CL1,4.0,2007/4/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080319X00334,1,1,PLT,44.0,CL3,4.0,2007/1/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080319X00335,1,1,FLTI,26.0,CL2,4.0,2007/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080319X00335,1,2,DSTU,34.0,CL2,4.0,2007/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080319X00336,1,1,PLT,76.0,CL2,4.0,2007/10/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2007/8/14 00:00:00,0.0,
20080319X00337,1,1,PLT,59.0,CL3,4.0,2007/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080319X00338,1,1,PLT,39.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080319X00339,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080320X00340,1,1,PLT,68.0,NONE,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080320X00341,1,1,PLT,43.0,CL3,4.0,2007/8/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/8/11 00:00:00,0.0,
20080320X00343,1,1,PLT,28.0,CL2,4.0,2007/3/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/12/1 00:00:00,0.0,
20080320X00346,1,1,PLT,48.0,CL3,4.0,2007/2/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/2/1 00:00:00,0.0,
20080321X00348,1,1,PLT,36.0,CL1,4.0,2007/5/24 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080321X00349,1,1,PLT,36.0,CL1,4.0,2007/1/1 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2006/6/1 00:00:00,0.0,
20080321X00352,1,1,PLT,35.0,CL1,4.0,2007/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/3/1 00:00:00,0.0,
20080321X00353,1,1,FLTI,37.0,CL2,4.0,2007/6/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2007/11/1 00:00:00,0.0,
20080321X00353,1,2,DSTU,58.0,CL1,4.0,2007/10/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080321X00354,1,1,PLT,44.0,CL3,4.0,2007/3/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080321X00355,1,1,PLT,54.0,CL2,4.0,2007/10/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/11/1 00:00:00,0.0,
20080321X00356,1,1,PLT,19.0,CL2,4.0,2006/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080321X00357,1,1,PLT,51.0,CL2,4.0,2008/2/7 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2007/5/30 00:00:00,0.0,
20080321X00358,1,1,PLT,48.0,CL3,4.0,2007/10/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080321X00359,1,1,PLT,60.0,CL3,4.0,2006/7/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080321X00361,1,1,PLT,19.0,CL2,4.0,2007/12/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/10/1 00:00:00,0.0,
20080321X00362,1,1,PLT,78.0,CL3,4.0,2007/8/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2007/9/1 00:00:00,0.0,
20080321X00363,1,1,PLT,62.0,CL3,4.0,2006/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/10/1 00:00:00,0.0,
20080321X00364,1,1,PLT,78.0,CL3,4.0,2007/8/21 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/1/9 00:00:00,0.0,
20080322X00365,1,1,PLT,27.0,CL1,4.0,2007/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080322X00366,1,1,PLT,57.0,CL3,4.0,2006/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/8/1 00:00:00,0.0,
20080322X00367,1,1,PLT,65.0,CL2,4.0,2006/3/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080322X00368,1,1,PLT,72.0,CL3,4.0,2006/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080324X00369,1,1,PLT,51.0,CL3,4.0,2007/11/16 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2007/1/1 00:00:00,0.0,
20080324X00370,1,1,PLT,68.0,CL2,4.0,2007/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080324X00372,1,1,PLT,47.0,CL3,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2006/3/1 00:00:00,0.0,
20080324X00373,1,1,FLTI,25.0,CL1,4.0,2007/2/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/9/1 00:00:00,0.0,
20080324X00373,1,2,DSTU,21.0,CL1,4.0,2007/1/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/5/1 00:00:00,0.0,
20080324X00374,1,1,PLT,45.0,NONE,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080324X00374,1,2,DSTU,32.0,NONE,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080325X00381,1,1,PLT,84.0,CL3,4.0,2007/2/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080325X00382,1,1,FLTI,25.0,CL1,4.0,2007/4/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/9/1 00:00:00,0.0,
20080325X00382,1,2,DSTU,40.0,CL2,4.0,2007/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080325X00383,1,1,FLTI,68.0,CL2,4.0,2007/9/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2006/2/1 00:00:00,0.0,
20080325X00383,1,2,DSTU,48.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080325X00384,1,1,PLT,57.0,CL2,4.0,2008/1/30 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/6/29 00:00:00,0.0,
20080325X00385,1,1,PLT,65.0,CL3,4.0,2000/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/10/1 00:00:00,0.0,
20080326X00386,1,1,PLT,63.0,CL2,4.0,2007/3/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080326X00387,1,1,PLT,82.0,CL2,4.0,2007/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/4/1 00:00:00,0.0,
20080326X00388,1,1,PLT,68.0,CL3,4.0,2007/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/12/1 00:00:00,0.0,
20080326X00389,1,1,PLT,32.0,CL2,4.0,2007/5/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080327X00391,1,1,PLT,67.0,CL1,4.0,2007/11/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080327X00392,1,1,PLT,56.0,CL2,4.0,2007/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/6/1 00:00:00,0.0,
20080328X00396,1,1,PLT,57.0,CL2,4.0,2007/6/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/4/1 00:00:00,0.0,
20080328X00397,1,1,PLT,21.0,CL2,4.0,2007/6/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/1/1 00:00:00,0.0,
20080330X00398,1,1,PLT,34.0,CL1,4.0,2007/10/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/8/1 00:00:00,0.0,
20080330X00398,1,2,CPLT,34.0,CL2,4.0,2007/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/9/1 00:00:00,0.0,
20080330X00399,1,1,DSTU,65.0,CL3,4.0,2007/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/11/1 00:00:00,0.0,
20080331X00400,1,1,PLT,18.0,CL3,4.0,2006/7/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008/2/29 00:00:00,0.0,
20080331X00402,1,1,PLT,28.0,CL3,4.0,2006/5/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080331X00403,1,1,PLT,35.0,CL2,4.0,2008/1/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2007/3/1 00:00:00,0.0,
20080331X00404,1,1,PLT,33.0,CL1,4.0,2007/11/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/6/2 00:00:00,0.0,
20080331X00404,1,2,CPLT,26.0,CL1,4.0,2006/10/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/9/1 00:00:00,0.0,
20080401X00405,1,1,PLT,50.0,CL3,4.0,2006/5/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080401X00406,1,1,PLT,39.0,CL3,4.0,2007/11/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080401X00412,1,1,DSTU,41.0,CL3,4.0,2008/2/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080402X00413,1,1,DSTU,27.0,CL1,4.0,2007/11/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080402X00414,1,1,PLT,61.0,CL2,4.0,2007/6/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2007/9/1 00:00:00,0.0,
20080403X00415,1,1,PLT,63.0,CL2,4.0,2008/1/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/1/1 00:00:00,0.0,
20080403X00416,1,1,PLT,48.0,NONE,4.0,2008-01-01,UNKNOWN,N,YES,UNKNOWN,2006/5/1 00:00:00,0.0,
20080403X00418,1,1,PLT,46.0,CL2,4.0,2007/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/10/1 00:00:00,0.0,
20080403X00419,1,1,PLT,64.0,CL2,4.0,2007/11/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008/1/1 00:00:00,0.0,
20080403X00421,1,1,FLTI,63.0,CL2,4.0,2008/2/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080403X00421,1,2,DSTU,30.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080403X00422,1,1,PLT,43.0,CL2,4.0,2007/10/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080403X00423,1,1,FLTI,55.0,CL2,4.0,2005/2/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20080403X00423,1,2,DSTU,35.0,CL3,4.0,2006/10/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080403X00424,1,1,PLT,38.0,CL2,4.0,2007/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/10/1 00:00:00,0.0,
20080403X00425,1,1,PLT,82.0,NONE,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2007/5/1 00:00:00,0.0,
20080404X00426,1,1,PLT,50.0,CL1,4.0,2007/9/6 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/2/3 00:00:00,0.0,
20080404X00426,1,2,CPLT,43.0,CL1,4.0,2007/12/17 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/10/21 00:00:00,0.0,
20080404X00427,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080404X00429,1,1,PLT,61.0,CL3,4.0,2006/7/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080404X00430,1,1,FLTI,27.0,CL2,4.0,2007/11/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080404X00430,1,2,DSTU,18.0,CL3,4.0,2006/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080404X00431,1,1,PLT,51.0,CL3,4.0,2006/5/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2008-01-01,0.0,
20080407X00433,1,1,PLT,33.0,CL2,4.0,2006/9/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/3/21 00:00:00,0.0,
20080407X00433,1,2,CPLT,42.0,CL2,4.0,2007/3/14 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/12/2 00:00:00,0.0,
20080407X00434,1,1,PLT,52.0,CL1,4.0,2008/2/15 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/3/24 00:00:00,0.0,
20080407X00435,1,1,PLT,52.0,CL3,4.0,2007/9/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080408X00436,1,1,PLT,61.0,CL3,4.0,2008/3/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/4/1 00:00:00,0.0,
20080408X00437,1,1,PLT,50.0,CL3,4.0,2008/2/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2008-01-01,0.0,
20080408X00438,1,1,PLT,44.0,CL1,4.0,2007/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/12/1 00:00:00,0.0,
20080408X00440,1,1,PLT,47.0,CL3,4.0,2006/4/13 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/12/14 00:00:00,0.0,
20080408X00440,1,2,CPLT,49.0,CL3,4.0,2006/8/23 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/12/6 00:00:00,0.0,
20080409X00441,1,1,PLT,65.0,CL3,4.0,2008/3/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080409X00442,1,1,PLT,48.0,CL2,4.0,2007/12/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/3/15 00:00:00,0.0,
20080409X00443,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080409X00444,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080409X00445,1,1,PLT,71.0,CL2,4.0,2007/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080409X00445,1,2,CPLT,68.0,CL1,4.0,2007/6/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080410X00447,1,1,PLT,26.0,CL3,4.0,2006/4/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008/1/1 00:00:00,0.0,
20080410X00448,1,1,PLT,59.0,CL3,4.0,2006/9/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080410X00449,1,1,PLT,53.0,CL3,4.0,2008/6/17 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2007/6/17 00:00:00,0.0,
20080410X00450,1,1,DSTU,56.0,CL3,4.0,2007/7/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080410X00451,1,1,PLT,50.0,CL2,4.0,2008/2/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080410X00452,1,1,PLT,51.0,CL3,4.0,2007/1/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080410X00453,1,1,FLTI,34.0,CL1,4.0,2007/9/21 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008/2/29 00:00:00,0.0,
20080410X00453,1,2,DSTU,24.0,CL1,4.0,2007/11/14 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20080411X00454,1,1,FLTI,48.0,CL2,4.0,2007/7/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/11/1 00:00:00,0.0,
20080411X00454,1,2,DSTU,32.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20080411X00455,1,1,PLT,44.0,CL2,4.0,2007/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/7/1 00:00:00,0.0,
20080411X00456,1,1,PLT,28.0,CL1,4.0,2007/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/8/1 00:00:00,0.0,
20080411X00456,1,2,CPLT,26.0,CL1,4.0,2007/9/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/4/1 00:00:00,0.0,
20080411X00457,1,1,DSTU,62.0,CL3,4.0,2007/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008/3/1 00:00:00,0.0,
20080411X00458,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080411X00460,1,1,PLT,40.0,CL3,4.0,2007/12/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080411X00461,1,1,PLT,55.0,CL2,4.0,2007/8/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2007/6/1 00:00:00,0.0,
20080411X00462,1,1,PLT,54.0,CL2,4.0,2008/1/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/10/1 00:00:00,0.0,
20080413X00463,1,1,PLT,59.0,CL3,4.0,2006/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/7/1 00:00:00,0.0,
20080413X00464,1,1,PLT,39.0,CL1,4.0,2007/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/6/1 00:00:00,0.0,
20080413X00464,1,2,CPLT,33.0,CL1,4.0,2007/3/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/7/1 00:00:00,0.0,
20080414X00465,1,1,PLT,36.0,CL2,4.0,2007/9/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/2/1 00:00:00,0.0,
20080414X00465,1,2,CPLT,41.0,CL1,4.0,2008/2/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/2/1 00:00:00,0.0,
20080414X00466,1,1,PLT,44.0,CL3,4.0,2007/10/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/6/1 00:00:00,0.0,
20080414X00467,1,1,PLT,44.0,CL3,4.0,2007/11/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2006/12/1 00:00:00,0.0,
20080414X00468,1,1,PLT,75.0,CL3,4.0,2007/9/1 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2007/11/1 00:00:00,0.0,
20080414X00469,1,1,PLT,66.0,CL2,4.0,2007/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008/1/1 00:00:00,0.0,
20080414X00470,1,1,PLT,46.0,CL3,4.0,2006/6/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2006/12/1 00:00:00,0.0,
20080414X00471,1,1,FLTI,32.0,CL1,4.0,2007/10/1 00:00:00,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080414X00471,1,2,DSTU,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20080414X00472,1,1,PLT,53.0,CL3,4.0,2006/3/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2007/9/1 00:00:00,0.0,
20080414X00473,1,1,PLT,37.0,CL1,4.0,2008/11/28 00:00:00,UNKNOWN,N,YES,UNKNOWN,2007/5/30 00:00:00,0.0,
20080414X00474,1,1,PLT,65.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,1982/6/1 00:00:00,0.0,
20080414X00475,1,1,DSTU,41.0,CL3,4.0,2007/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
